Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
77,Shoerack,"EEMWAY Metal, Plastic Shoe Stand",45,165,"['Material Subtype: Carbon Steel', 'Width x Height: 132 cm x 66 cm (4 ft 3 in x 2 ft 1 in)', 'Type: Shoe Stand', 'Capacity: 5', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
78,Shoerack,PYXBE 5 Layer DIY Shoe Rack Multipurpose Storage Organi...,141,412,"['Material Subtype: PC', 'Width x Height: 45 cm x 85 cm (1 ft 5 in x 2 ft 9 in)', 'Type: Collapsible Shoe Stand', 'Capacity: 15', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
79,Shoerack,Sleepyhead Footsie Vertical Engineered Wood Shoe Rack,371,536,"['Material Subtype: Cast Iron', 'Width x Height: 45 cm x 90 cm (1 ft 5 in x 2 ft 11 in)', 'Type: Shoe Rack', 'Capacity: 10', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mob Expert
80,Shoerack,Palkolink Plastic Collapsible Shoe Stand,43,82,"['Material Subtype: Carbon Steel', 'Width x Height: 60 cm x 81 cm (1 ft 11 in x 2 ft 7 in)', 'Type: Collapsible Shoe Stand', 'Capacity: 4', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
81,Shoerack,Flipkart Perfect Homes Studio Metal Shoe Stand,67,132,"['Material Subtype: Cast Iron', 'Width x Height: 66 cm x 70 cm (2 ft 1 in x 2 ft 3 in)', 'Type: Shoe Stand', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
82,Shoerack,Flipkart Perfect Homes Studio 5Tiers Bird Printed Metal...,60,165,"['Material Subtype: PP', 'Width x Height: 60 cm x 98 cm (1 ft 11 in x 3 ft 2 in)', 'Type: Shoe Stand', 'Capacity: 15', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
83,Shoerack,Nilkamal Churchill Engineered Wood Shoe Rack,438,701,"['Material Subtype: Particle Board', 'Width x Height: 79 cm x 51 cm (2 ft 7 in x 1 ft 8 in)', 'Type: Shoe Rack', 'Capacity: 12', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",FurnitureForYou
84,Shoerack,Cubee Plastic Collapsible Shoe Stand,22,116,"['Material Subtype: Cast Iron', 'Width x Height: 5 cm x 65 cm (1 in x 2 ft 1 in)', 'Type: Collapsible Shoe Stand', 'Capacity: 8', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
85,Shoerack,BAE Plastic Shoe Stand,30,82,"['Material Subtype: PP', 'Width x Height: 52 cm x 54 cm (1 ft 8 in x 1 ft 9 in)', 'Type: Shoe Stand', 'Capacity: 9', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
86,Shoerack,Bab N Jag Metal Collapsible Shoe Stand,37,247,"['Material Subtype: Cast Iron', 'Width x Height: 58 cm x 55 cm (1 ft 10 in x 1 ft 9 in)', 'Type: Collapsible Shoe Stand', 'Capacity: 9', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
